Event_ID,Relationship,Personal_ID,Notes
3727,Husband of Deceased,9674,
3728,Priest,1262,
3728,Deceased,9675,
3728,Deceased,9676,
3728,Deceased,9678,
3729,Priest,2578,
3729,Deceased,9679,
3730,Priest,3140,
3730,Godmother,9441,
3730,Father,9620,
3730,Mother,9621,
3730,Baptized,9680,
3730,Godfather,9681,
3731,Godfather,8778,
3731,Father,9623,
3731,Priest,9682,
3731,Baptized,9683,
3731,Mother,9684,
3731,Godmother,9685,
3732,Priest,5390,
3732,Godfather,6137,
3732,Poseedor,9643,
3732,Baptized,9686,
3733,Priest,5390,
3733,Poseedor,9643,
3733,Baptized,9687,
3733,Godmother,9688,
3734,Priest,5390,
3734,Husband,9689,
3734,Wife,9690,
3734,Father of the Groom,9691,
3734,Mother of the Groom,9692,
3734,Father of the Bride; Witness,9693,
3734,Mother of the Bride,9694,
3734,Witness,9695,
3734,Witness,9696,
3735,Father,6774,
3735,Mother,8519,
3735,Baptized,9615,
3735,Godfather,9616,
3735,Priest,9697,
3736,Godmother,8519,
3736,Officiating Priest,9614,
3736,Father,9616,
3736,Mother,9617,
3736,Recorder,9698,
3736,Baptized,9699,
3736,Godfather,9700,
3737,Priest,5390,
3737,Baptized,9701,
3737,Godfather,9702,
3737,Godmother,9703,
3738,Priest,5390,
3738,Godfather,9702,
3738,Godmother,9704,
3738,Baptized,9705,
3738,Father,9706,
3738,Mother,9707,
3739,Priest,5390,
3739,Baptized,9708,
3739,Father,9709,
3739,Mother,9710,
3739,Godfather,9711,
3739,Godmother,9712,
3740,Maternal Grandfather,3182,
3740,Priest,5390,
3740,Maternal Granfather,8536,
3740,Baptized,9713,
3740,Father,9716,
3740,Mother,9717,
3740,Paternal Grandfather,9718,
3740,Paternal Grandmother,9719,
3740,Godfather,9720,
3740,Godmother,9721,
3741,Maternal Grandfather,3182,
3741,Priest,5390,
3741,Godfather,6782,
3741,Maternal Grandmother,8536,
3741,Baptized,9714,
3741,Father,9716,
3741,Mother,9717,
3741,Paternal Grandfather,9718,
3741,Paternal Grandmother,9719,
3741,Godmother,9722,
3742,Maternal Grandfather,3182,
3742,Priest,5390,
3742,Godfather,6782,
3742,Maternal Grandmother,8536,
3742,Baptized,9715,
3742,Father,9716,
3742,Mother,9717,
3742,Paternal Grandfather,9718,
3742,Paternal Grandmother,9719,
3742,Godmother,9722,
3743,Priest,5390,
3743,Godfather,9616,
3743,Baptized,9723,
3743,Father,9724,
3743,Mother,9725,
3744,Godfather,3349,
3744,Priest,5390,
3744,Baptized,9726,
3744,Father,9727,
3744,Mother,9728,
3744,Godmother,9729,
3745,Godfather,6764,
3745,Priest,9730,
3745,Baptized,9731,
3745,Godmother,9732,
3746,Godmother,9688,
3746,Priest,9730,
3746,Baptized,9733,
3746,Godfather,9734,
3747,Godfather,3349,
3747,Priest,5390,
3747,Baptized,9735,
3747,Father,9736,
3747,Mother,9737,
3747,Godmother,9738,
3748,Priest,5390,
3748,Godmother,9645,
3748,Baptized,9739,
3748,Mother,9742,
3748,Godfather,9743,
3749,Priest,5390,
3749,Godfather,9616,
3749,Father,9740,
3749,Baptized,9741,
3749,Mother,9742,
3749,Proxy Godfather,9744,
3749,Godmother,9745,
3750,Priest,5390,
3750,Maternal Grandmother; Godmother,8534,
3750,Godfather,9743,
3750,Baptized,9746,
3750,Father,9748,
3750,Mother,9749,
3750,Paternal Grandfather,9750,
3750,Paternal Grandmother,9751,
3750,Maternal Grandfather,9752,
3751,Priest,5390,
3751,Copyist and Editor,6778,
3751,Baptized,9747,
3751,Father,9748,
3751,Mother,9749,
3752,Priest,5390,
3752,Godfather,5396,
3752,Baptized,9753,
3752,Father,9754,
3752,Mother,9755,
3752,Godmother,9756,
3753,Husband's Parish Priest,2578,
3753,Officiating Priest,6778,
3753,Husband,9757,
3753,Wife,9758,
3753,Father of the Groom,9759,
3753,Mother of the Groom,9760,
3753,Father of the Bride,9761,
3753,Mother of the Bride,9762,
3753,First wife (deceased),9763,
3754,Paternal Grandmother,2540,
3754,Godfather,3434,
3754,Godmother,3435,
3754,Priest,5390,
3754,Paternal Grandfather,5391,
3754,Father,5396,
3754,Mother,9756,
3754,Baptized,9764,
3754,Maternal Grandfather,9765,
3754,Maternal Grandmother,9766,
3755,Priest,3030,
3755,Father,3182,
3755,Mother,3183,
3755,Godfather,5872,
3755,Baptized,9767,
3755,Godmother,9768,
3756,Priest,3030,
3756,Father,3182,
3756,Mother,3183,
3756,Godmother,9768,
3756,Baptized,9769,
3756,Godfather,9770,
3757,Priest,3030,
3757,Godmother,5369,
3757,Baptized,9771,
3757,Father,9772,
3757,Mother,9773,
3758,Priest,3030,
3758,Godmother,8537,
3758,Baptized,9774,
3758,Father,9775,
3758,Mother,9776,
3759,Wife of Deceased,3391,
3759,Priest,9777,
3759,Deceased,9778,
3760,Father of Deceased,9769,
3760,Priest,9777,
3760,Deceased,9779,
3760,Mother of Deceased,9780,
3761,Priest,2714,
3761,Baptized,4857,
3761,Father,6031,
3761,Mother,6032,
3761,Baptized,9781,
3761,Godmother,9782,
3762,Father,2600,
3762,Mother,2601,
3762,Priest,2714,
3762,Baptized,9783,
3762,Godfather,9784,
3762,Father of the godfather,17166,
3762,Mother of the godfather,17167,
3762,Wife of the godfather,17168,
3763,Father,2600,
3763,Mother,2601,
3763,Priest,2714,
3763,Godfather,8340,
3763,Mother of the godfather,8341,
3763,Father of the godfather,8342,
3763,Wife of the godfather,8343,
3763,Baptized,9785,
3764,Godmother,2110,
3764,Priest,2555,
3764,Godfather,2613,
3764,Father,2623,
3764,Mother,2624,
3764,Baptized,9786,
3765,Priest,2577,
3765,Baptized,9789,
3765,Father,9888,
3765,Mother,9889,
3765,Godmother,9890,
3766,Priest,81,
3766,Godfather,2521,
3766,Godmother,2531,
3766,Father,7861,
3766,Mother,9790,
3766,Baptized,9791,
3767,Priest,81,
3767,Godfather,660,"This person is listed as ""Francisco, el fiscal"" in this event."
3767,Recorder,1247,
3767,Baptized,9792,
3767,Father,9793,
3767,Mother,9794,
3768,Priest,81,
3768,Recorder,1247,
3768,Father,2498,
3768,Mother,2499,
3768,Godfather,2500,
3768,Baptized,9795,
3769,Priest,81,
3769,Recorder,1247,
3769,Father,2447,
3769,Baptized,9796,
3769,Mother,9797,
3770,Priest,81,
3770,Godfather,660,"This person is listed as ""Francisco Xavier Gil Robles"" in this event."
3770,Godmother,661,
3770,Father,8631,
3770,Mother,8632,
3770,Baptized,9798,
3771,Priest,81,
3771,Godfather,660,"This person is listed as ""Francisco Xavier Robles"" in this event."
3771,Godmother,661,
3771,Baptized,9799,
3771,Father,9800,
3771,Mother,9801,
3772,Priest,81,
3772,Recorder,1247,
3772,Godfather,5039,
3772,Baptized,9802,
3772,Father,9803,
3772,Mother,9804,
3772,Godmother,9806,
3773,Priest,81,
3773,Recorder,1247,
3773,Godfather,2467,
3773,Baptized,9807,
3773,Father,9808,
3773,Mother,9809,
3774,Priest,81,
3774,Recorder,1247,
3774,Baptized,9810,
3774,Father,9811,
3774,Mother,9812,
3774,Godmother,9813,
3775,Priest,81,
3775,Recorder,1247,
3775,Baptized,9814,
3775,Father,9815,
3775,Mother,9816,
3775,Godfather,9817,
3775,Godmother,9818,
3776,Priest,81,
3776,Recorder,1247,
3776,Baptized,9819,
3776,Father,9820,
3776,Mother,9821,
3776,Godmother,9822,
3777,Priest,81,
3777,Recorder,1247,
3777,Deceased,9823,
3778,Priest,81,
3778,Recorder,1247,
3778,Father of Deceased,5111,
3778,Deceased,9824,
3779,Priest,81,
3779,Recorder,1247,
3779,Deceased,9825,
3779,Father of Deceased,9826,
3780,Priest,81,
3780,Recorder,1247,
3780,Father of Deceased,1537,
3780,Deceased,9827,
3781,Priest,81,
3781,Recorder,1247,
3781,Father of Deceased,9828,
3781,Deceased,9829,
3782,Priest,81,
3782,Recorder,1247,
3782,Deceased,9830,
3783,Priest,81,
3783,Recorder,1247,
3783,Deceased,9831,
3784,Priest,81,
3784,Recorder,1247,
3784,Husband of Deceased,9832,
3784,Deceased,9833,
3785,Priest,81,
3785,Recorder,1247,
3785,Deceased,9834,
3785,Wife of Deceased,9835,
3786,Priest,81,
3786,Recorder,1247,
3786,Deceased,9836,
3786,Wife of Deceased,9837,
3787,Priest,81,
3787,Recorder,1247,
3787,Deceased,1526,
3787,Husband of Deceased,1537,
3788,Priest,81,
3788,Recorder,1247,
3788,Husband of Deceased,2534,
3788,Deceased,10893,
3789,Priest,81,
3789,Recorder,1247,
3789,Husband of Deceased,9840,
3789,Deceased,9841,
3790,Priest,81,
3790,Recorder,1247,
3790,Deceased,9842,
3790,Father of Deceased,9843,
3791,Priest,81,
3791,Recorder,1247,
3791,Father of Deceased,9832,
3791,Deceased,9844,
3792,Priest,81,
3792,Father of Deceased,5039,
3792,Deceased,9805,
3792,Mother of Deceased,9806,
3793,Priest,81,
3793,Deceased,9845,
3793,Wife of Deceased,9846,
3794,Priest,81,
3794,Recorder,1247,
3794,Husband of Deceased,2498,
3794,Deceased,2499,
3795,Priest,81,
3795,Recorder,1247,
3795,Deceased,9847,
3796,Priest,81,
3796,Recorder,1247,
3796,Husband of Deceased,9848,
3796,Deceased,9849,
3797,Priest,81,
3797,Recorder,1247,
3797,Deceased,9850,
3798,Priest,81,
3798,Recorder,1247,
3798,Deceased,9851,
3800,Priest,4837,
3800,Deceased,9852,
3800,Husband of Deceased,9853,
3801,Priest,4837,
3801,Deceased,9855,
3801,Wife of Deceased,9857,
3802,Priest,81,
3802,Godfather,660,"This person is listed as ""Francisco Robles, el fiscal"" in this event."
3802,Recorder,1247,
3802,Husband,9854,
3802,Wife,9856,
3803,Priest,1543,
3803,Deceased,9858,
3804,Priest,1543,
3804,Deceased,9859,
3804,Husband of Deceased,9860,
3805,Priest,1543,
3805,Deceased,9861,
3806,Wife of Deceased,493,
3806,Deceased,1097,
3806,Priest,4837,
3807,Priest,1543,
3807,Deceased,9864,
3808,Priest,1543,
3808,Deceased,9865,
3808,Husband of Deceased,9866,
3809,Priest,1543,
3809,Deceased,9867,
3809,Mother,9871,
3810,Priest,1543,
3810,Deceased,9872,
3811,Priest,1543,
3811,Deceased,9875,
3812,Priest,1543,
3812,Deceased,9878,
3813,Priest,1543,
3813,Deceased,9879,
3813,Deceased,9880,
3814,Priest,1543,
3814,Husband of Deceased,4677,
3814,Deceased,4678,
3815,Priest,81,
3815,Witness,660,"This person is listed as ""Francisco Robles, el fiscal"" in this event."
3815,Recorder,1247,
3815,Husband,9881,
3815,Wife,9882,
3816,Priest,81,
3816,Witness,660,"This person is listed as ""Francisco Robles, el fiscal"" in this event."
3816,Recorder,1247,
3816,Husband,9883,
3816,Wife,9884,
3817,Priest,81,
3817,Recorder,1247,
3817,Husband,9886,
3817,Wife,9887,
3817,Witness,10913,
3818,Priest,2577,
3819,Priest,2577,
3819,Godmother,9594,
3819,Baptized,9891,
3819,Father,9892,
3819,Mother,9893,
3820,Priest,2577,
3820,Father,9896,
3820,Baptized,9897,
3820,Mother,9898,
3820,Godmother,9899,
3821,Priest,2577,
3821,Baptized,9900,
3821,Father,9901,
3821,Mother,9902,
3821,Godmother,9903,
3822,Priest,2577,
3822,Baptized,9904,
3823,Priest,2578,
3823,Witness,5793,
3823,Father of the Bride,8348,
3823,Mother of the Bride,8349,
3823,Husband,9905,
3823,Wife,9906,
3823,Father of the Groom,9907,
3823,Mother of the Groom,9908,
3823,Witness,9909,
3823,Witness,9910,
3824,Priest,2578,
3824,Deceased,9911,
3825,Priest,2578,
3825,Husband of Deceased,9912,
3825,Deceased,9913,
3826,Priest,2578,
3826,Deceased,9925,
3826,Husband of Deceased,9928,
3827,Priest,4860,
3827,Deceased,9916,
3827,Mother,9917,
3827,Father,9918,
3828,Priest,2555,
3828,Deceased,9919,
3829,Priest,2578,
3829,Deceased,9921,
3829,Wife of Deceased,9924,
3830,Priest,2555,
3830,Deceased,9920,
3831,Priest,2555,
3831,Deceased,9922,
3831,Husband of Deceased,9923,
3832,Priest,2555,
3832,Deceased,9926,
3832,Husband of Deceased,9927,
3833,Priest,2555,
3833,Deceased,9929,
3834,Priest,2714,
3834,Deceased,9931,
3835,Priest,2578,
3835,Wife of Deceased,8130,
3835,Deceased,9930,
3836,Priest,2578,
3836,Father of Deceased,9538,
3836,Mother of deceased,9956,
3836,Deceased,9957,
3837,Priest,2714,
3837,Deceased,9932,
3838,Priest,2714,
3838,Deceased,9933,
3838,Wife of Deceased,9934,
3839,Priest,2714,
3839,Deceased,9935,
3839,Wife of Deceased,9936,
3840,Priest,2714,
3840,Deceased,9937,
3840,Father of deceased,9938,
3841,Priest,2555,
3841,Deceased,9940,
3841,Husband of Deceased,9941,
3842,Priest,2714,
3842,Deceased,9942,
3842,Husband of Deceased,9943,
3843,Priest,2714,
3843,Deceased,9944,
3844,Priest,2714,
3844,Deceased,9945,
3844,Wife of Deceased,9946,
3845,Priest,2555,
3845,Deceased,9947,
3846,Priest,2714,
3846,Deceased,4840,
3847,Priest,2714,
3847,Deceased,9948,
3847,Husband of Deceased,9949,
3848,Priest,2555,
3848,Deceased,9950,
3848,Husband of Deceased,9951,
3849,Priest,2714,
3849,Deceased,9952,
3849,Father of deceased,9953,
3850,Priest,2714,
3850,Mother of deceased,5842,
3850,Father of deceased,5981,
3850,Deceased,9954,
3851,Priest,2714,
3851,Deceased,4913,
3851,Mother,4914,
3852,Deceased,592,
3852,Priest,2714,
3852,Wife of Deceased,9958,
3853,Priest,2714,
3853,Wife of Deceased,9948,
3853,Deceased,9949,
3854,Priest,2578,
3854,Father of the Bride,3175,
3854,Mother of the Groom,5951,
3854,Witness,6038,
3854,Witness,9534,
3854,Husband,9959,
3854,Wife,9960,
3854,Mother of the Bride,9961,
3854,Witness,9963,
3855,Priest,2577,
3855,Deceased,9789,
3855,Father of deceased,9888,
3855,Mother of deceased,9889,
3856,Priest,2577,
3856,Deceased,9962,
3856,Wife of Deceased,9964,
3857,Priest,2578,
3857,Witness,6040,
3857,Father of the Bride,9538,
3857,Mother of the Bride,9956,
3857,Witness,9963,
3857,Husband,9965,
3857,Wife,9966,
3857,Witness,9968,
3858,Priest,2577,
3858,Deceased,4905,
3859,Priest,2577,
3859,Father,9901,
3859,Mother of deceased,9902,
3859,Deceased,9967,
3860,Priest,2578,
3860,Husband,9965,
3860,Wife,9966,
3861,Priest,2577,
3861,Wife of Deceased,5842,
3861,Deceased,5981,
3862,Priest,2577,
3862,Deceased,9891,
3862,Father of deceased,9892,
3862,Mother of deceased,9902,
3863,Priest,2577,
3863,Deceased,9969,
3864,Priest,2577,
3864,Deceased,9970,
3865,Priest,2577,
3865,Deceased,8340,
3865,Wife of Deceased,8343,
3866,Priest,2577,
3866,Husband of Deceased,9945,
3866,Deceased,9946,
3867,Priest,2577,
3867,Deceased,9971,
3868,Priest,2577,
3868,Deceased,8343,
3869,Priest,2577,
3869,Deceased,2742,
3869,Husband of Deceased,9973,
3870,Priest,2577,
3870,Deceased,9974,
3870,Husband of Deceased,9975,
3871,Priest,2577,
3871,Deceased,9976,
3871,Wife of Deceased,9977,
3872,Priest,2580,
3872,Husband,9978,
3872,Wife,9979,
3872,Father of the Groom,9980,
3872,Mother of the Groom,9981,
3872,Father of the Bride,9982,
3872,Mother of the Bride,9983,
3872,Witness,9984,
3872,Witness,9985,
3873,Priest,2578,
3873,Deceased,9986,
3873,Wife of Deceased,9987,
3874,Priest,2578,
3874,First Husband (deceased),4826,
3874,Witness,5910,
3874,Witness,7033,
3874,Witness,9535,
3874,Husband,9757,
3874,Second Wife (deceased),9758,
3874,Wife,9988,
3875,Priest,2580,
3875,Husband,9989,
3875,Father of the Groom,9990,
3875,Mother of the Groom,9991,
3875,Wife,9992,
3875,Father of the Bride,9993,
3875,Mother of the Bride,9994,
3875,Witness,9995,
3875,Witness,9996,
3876,Priest,2579,
3876,Husband,9997,
3876,Father of the Groom,9998,
3876,Wife,9999,
3876,Mother of the Groom,10000,
3876,Witness,10001,
3876,Witness,10002,
3878,Priest,5818,
3878,Father of the deceased,8151,
3878,Mother of the deceased,8490,
3878,Deceased,8491,
3879,Priest,2578,
3879,Witness,5926,
3879,Husband,10003,
3879,Wife,10004,
3879,Father of the Bride,10005,
3879,Mother of the Bride,10006,
3879,Witness,10007,
3879,Witness,10008,
3880,Priest,2578,
3880,Husband,10003,
3880,Wife,10004,
3881,Priest,2578,
3881,Husband,10009,
3881,Wife,10010,
3882,Priest,2578,
3882,Wife of Witness,2589,
3882,Husband,5934,
3882,First Wife (deceased),5960,
3882,Father of the Bride,8151,
3882,Mother of the Bride,8490,
3882,Witness,8507,
3882,Witness,10002,
3882,Wife,10011,
3882,Witness,10012,
3882,Wife of witness,10013,
3882,Wife of witness,10014,
3883,Priest,2578,
3883,Witness,5042,
3883,Witness,5933,
3883,Witness,6137,
3883,Husband,10015,
3883,Wife,10016,
3884,Witness,1303,
3884,Priest,2578,
3884,Husband,2709,
3884,Wife,10010,
3884,Witness,10017,
3884,Witness,10018,
3885,Priest,2578,
3885,Witness,4292,
3885,Husband,10008,
3885,Wife,10019,
3885,Witness,10020,
3885,Witness,10021,
3886,Priest,2578,
3886,Witness,5977,
3886,Husband,10005,
3886,Wife,10022,
3886,Father of the Bride,10023,
3886,Mother of the Bride,10024,
3886,Witness,10025,
3886,Witness,10026,
3887,Priest,2578,
3887,Witness,5941,
3887,Witness,10020,
3887,Husband,10027,
3887,Wife,10028,
3887,Father of the Bride,10029,
3887,Mother of the Bride,10030,
3887,Witness,10031,
3888,Priest,2578,
3888,Witness,5926,
3888,Mother of the Bride,10006,
3888,Witness,10007,
3888,Wife,10030,
3888,Father of the Bride,10032,
3888,Husband,10033,
3888,Father of the Groom,10034,
3888,Mother of the Groom,10035,
3888,Witness,10036,
3889,Priest,2578,
3889,Witness,2581,
3889,Witness,4292,
3889,Wife of witness,4293,
3889,Husband,10037,
3889,Wife,10038,
3889,Wife of witness,10039,
3889,Witness,10040,
3889,Witness,10041,
3890,Priest,2578,
3890,Witness,2605,
3890,Witness,4856,
3890,Wife of witness,5842,
3890,Wife of witness,5844,
3890,Wife of witness,8492,
3890,Witness,8493,
3890,Husband,10042,
3890,Wife,10043,
3891,Priest,2578,
3891,Witness,2605,
3891,Witness,4856,
3891,Witness,8493,
3891,Husband,10042,
3891,Wife,10043,
3892,Priest,5791,
3892,Husband,5983,
3892,Wife,5985,
3893,Priest,2580,
3893,Husband,4257,
3893,Witness,8485,
3893,Second Wife (deceased),10044,
3893,Wife,10045,
3893,Witness,10046,
3894,Priest,2580,
3894,Husband,4257,
3894,Wife,10045,
3895,Priest,2578,
3895,Witness,4292,
3895,Wife of witness,4293,
3895,Wife,10039,
3895,Husband,10047,
3895,Witness,10048,
3895,Witness,10049,
3895,Wife of witness,10050,
3895,Wife,10051,
3896,Priest,1543,
3896,Husband,4949,
3896,Wife,4950,
3897,Priest,1543,
3897,Witness,2613,
3897,Witness,2739,
3897,Husband,9539,
3897,Wife,9540,
3898,Priest,1543,
3898,Husband,2739,
3898,Wife,4464,
3899,Priest,1543,
3899,Husband,8483,
3899,Wife,8484,
3900,Priest,1543,
3900,Husband,9539,
3900,Wife,9540,
3901,Priest,2578,
3901,Father,10048,
3901,Mother,10050,
3901,Deceased,10052,
3902,Priest,2577,
3902,Mother,7410,
3902,Godfather,7411,
3902,Godmother,7412,
3902,Father,7413,
3902,Baptized,10053,
3903,Priest,2577,
3903,Godfather,2581,
3903,Godmother,7409,
3903,Baptized,10054,
3904,Priest,2577,
3904,Godfather,2581,
3904,Godmother,7409,
3904,Baptized,10055,
3905,Priest,2577,
3905,Godfather,2581,
3905,Godmother,7409,
3905,Baptized,10056,
3906,Priest,2577,
3906,Godmother,9594,
3906,Baptized,10057,
3907,Priest,2577,
3907,Baptized,10058,
3907,Father,10059,
3907,Mother,10060,
3907,Godmother,10062,
3908,Priest,2577,
3908,Baptized,10061,
3908,Godfather,10184,
3908,Godmother,5982,
3909,Priest,3658,
3909,Baptized,10063,
3909,Father,10064,
3909,Mother,10065,
3909,Godmother,10066,
3910,Priest,3658,
3910,Father,10064,
3910,Mother,10065,
3910,Baptized,10067,
3910,Godmother,10068,
3911,Priest,2577,
3911,Deceased,10069,
3912,Priest,2577,
3912,Deceased,10070,
3913,Priest,2577,
3913,Deceased,10071,
3913,Father,10072,
3913,Mother,10073,
3914,Priest,2577,
3914,Deceased,10074,
3914,Mother,10075,
3914,Father,10077,
3915,Priest,2577,
3915,Deceased,10078,
3915,Father,10079,
3915,Mother,10080,
3916,Priest,2577,
3916,Deceased,10081,
3916,Father,10082,
3916,Mother,10083,
3917,Priest,2577,
3917,Deceased,10084,
3917,Father,10085,
3917,Mother,10086,
3918,Priest,2577,
3918,Deceased,10087,
3919,Priest,2577,
3919,Deceased,10091,
3919,Father,10092,
3919,Mother,10093,
3920,Deceased,10088,
3920,Father,10089,
3920,Mother,10090,
3921,Priest,2577,
3921,Deceased,10094,
3921,Mother,10095,
3922,Priest,2577,
3922,Deceased,10096,
3922,Father,10097,
3922,Mother,10098,
3923,Priest,2577,
3923,Deceased,10099,
3923,Husband of Deceased,10100,
3924,Priest,2577,
3924,Deceased,10101,
3924,Father,10102,
3924,Mother,10103,
3925,Priest,2577,
3925,Deceased,10104,
3925,Mother,10105,
3925,Father,10106,
3926,Priest,2577,
3926,Deceased,10107,
3926,Father,10108,
3926,Mother,10109,
3927,Priest,2557,
3927,Deceased,10110,
3927,Wife of Deceased,10111,
3928,Priest,2577,
3928,Deceased,10112,
3929,Priest,2577,
3929,Husband,10110,
3929,Deceased,10111,
3930,Priest,2577,
3930,Husband of Deceased,6031,
3930,Deceased,6032,
3931,Priest,2577,
3931,Deceased,10115,
3931,Husband of Deceased,10116,
3932,Priest,2577,
3932,Deceased,10117,
3932,Deceased,10118,
3932,Wife of Deceased,10119,
3933,Priest,2577,
3933,Deceased,10120,
3933,Wife of Deceased,10121,
3934,Priest,2577,
3934,Wife of Deceased,8322,
3934,Deceased,10122,
3935,Priest,3696,
3935,Baptized,10123,
3935,Baptized,10124,
3935,Father,10125,
3935,Mother,10126,
3935,Godfather,10127,He was godfather to the second Francisco Xavier Opida.
3935,Godmother,10128,She was godmother to the first Francisco Xavier Opida.
3936,Priest,81,
3936,Witness,660,"This person is listed as ""Francisco, el fiscal"" in this event."
3936,Recorder,1247,
3936,Witness,2467,
3936,Husband,10129,
3936,Wife,10130,
3937,Priest,81,
3937,Witness,660,"This person is listed as ""Francisco, el fiscal"" in this event."
3937,Recorder,1247,
3937,Witness,2467,
3937,Husband,10132,
3937,Wife,10133,
3938,Priest,81,
3938,Witness,131,
3938,Witness,132,
3938,Recorder,1247,
3938,Husband,10134,
3938,Wife,10135,
